Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
825915,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Summer 2022,06/01/2022,8.463694088,
823564,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,413,Queens Village (CD13),Summer 2022,06/01/2022,6.146248912,
827148,386,Ozone (O3),Mean,ppb,Borough,1,Bronx,Summer 2022,06/01/2022,32.24398188,
827130,386,Ozone (O3),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2022,06/01/2022,34.89698884,
823424,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,207,East Flatbush - Flatbush,Summer 2022,06/01/2022,6.173406281,
827068,386,Ozone (O3),Mean,ppb,UHF34,301,Washington Heights,Summer 2022,06/01/2022,29.85364772,
823283,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Summer 2022,06/01/2022,5.929055364,
823253,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Summer 2022,06/01/2022,7.965107517,
827082,386,Ozone (O3),Mean,ppb,UHF34,102,Northeast Bronx,Summer 2022,06/01/2022,32.19846713,
826073,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Summer 2022,06/01/2022,9.959880539,
823205,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Summer 2022,06/01/2022,7.006053998,
823567,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Summer 2022,06/01/2022,5.544136503,
825712,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,Summer 2022,06/01/2022,13.22276301,
823457,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Summer 2022,06/01/2022,5.641128028,
827059,386,Ozone (O3),Mean,ppb,UHF34,408,Jamaica,Summer 2022,06/01/2022,34.40726097,
823448,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Summer 2022,06/01/2022,7.129036078,
823391,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403,Flushing - Clearview,Summer 2022,06/01/2022,6.645086401,
825825,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2022,06/01/2022,13.2941356,
826321,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2022,06/01/2022,10.62078324,
825967,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2022,06/01/2022,11.9642793,
825903,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Summer 2022,06/01/2022,12.95828058,
825873,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307,Upper East Side-Gramercy,Summer 2022,06/01/2022,17.25579595,
825906,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Summer 2022,06/01/2022,13.2403218,
827104,386,Ozone (O3),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2022,06/01/2022,34.75588887,
827055,386,Ozone (O3),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2022,06/01/2022,29.31514809,
825700,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Summer 2022,06/01/2022,10.64357212,
825982,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,503,Willowbrook,Summer 2022,06/01/2022,8.26877671,
827050,386,Ozone (O3),Mean,ppb,UHF34,105106107,South Bronx,Summer 2022,06/01/2022,32.05465056,
825891,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403,Flushing - Clearview,Summer 2022,06/01/2022,11.0399725,
827079,386,Ozone (O3),Mean,ppb,UHF34,201,Greenpoint,Summer 2022,06/01/2022,32.404022,
827001,386,Ozone (O3),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Summer 2022,06/01/2022,33.89093469,
825840,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2022,06/01/2022,17.81243819,
826999,386,Ozone (O3),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2022,06/01/2022,33.86222875,
825958,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2022,06/01/2022,11.43810998,
827083,386,Ozone (O3),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Summer 2022,06/01/2022,29.95390541,
827067,386,Ozone (O3),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Summer 2022,06/01/2022,30.91196258,
827061,386,Ozone (O3),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,Summer 2022,06/01/2022,34.18062626,
825888,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,Summer 2022,06/01/2022,10.64357212,
825757,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2022,06/01/2022,10.18747995,
825976,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Summer 2022,06/01/2022,10.63957234,
825894,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,West Queens,Summer 2022,06/01/2022,12.76958802,
825964,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Summer 2022,06/01/2022,14.06871488,
825870,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2022,06/01/2022,18.53090846,
827078,386,Ozone (O3),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Summer 2022,06/01/2022,32.29772352,
827026,386,Ozone (O3),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Summer 2022,06/01/2022,32.7976337,
825864,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2022,06/01/2022,10.70504303,
827063,386,Ozone (O3),Mean,ppb,UHF34,402,West Queens,Summer 2022,06/01/2022,33.5625397,
825879,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Summer 2022,06/01/2022,9.8035193,
825909,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2022,06/01/2022,13.48827055,
827040,386,Ozone (O3),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2022,06/01/2022,30.55697009,
826327,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311,Bensonhurst (CD11),Summer 2022,06/01/2022,9.398134233,
827048,386,Ozone (O3),Mean,ppb,CD,101,Financial District (CD1),Summer 2022,06/01/2022,30.29878988,
827023,386,Ozone (O3),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2022,06/01/2022,31.6016692,
825846,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2022,06/01/2022,16.36678769,
826034,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2022,06/01/2022,14.10897788,
826354,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Summer 2022,06/01/2022,14.18081179,
826991,386,Ozone (O3),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),Summer 2022,06/01/2022,35.15022251,
826992,386,Ozone (O3),Mean,ppb,CD,501,St. George and Stapleton (CD1),Summer 2022,06/01/2022,34.24407322,
827021,386,Ozone (O3),Mean,ppb,CD,304,Bushwick (CD4),Summer 2022,06/01/2022,33.68081317,
827033,386,Ozone (O3),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2022,06/01/2022,31.28909381,
826040,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Summer 2022,06/01/2022,11.86087701,
827046,386,Ozone (O3),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2022,06/01/2022,31.37404228,
827007,386,Ozone (O3),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Summer 2022,06/01/2022,36.17828665,
827008,386,Ozone (O3),Mean,ppb,CD,317,East Flatbush (CD17),Summer 2022,06/01/2022,34.90569044,
826990,386,Ozone (O3),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Summer 2022,06/01/2022,36.03199529,
826357,375,Nitrogen dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),Summer 2022,06/01/2022,11.45588083,
825973,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Summer 2022,06/01/2022,11.61931835,
826996,386,Ozone (O3),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2022,06/01/2022,33.68961687,
823513,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Summer 2022,06/01/2022,6.105372088,
823259,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305,Upper East Side,Summer 2022,06/01/2022,7.097573293,
827013,386,Ozone (O3),Mean,ppb,CD,312,Borough Park (CD12),Summer 2022,06/01/2022,35.11207427,
827037,386,Ozone (O3),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Summer 2022,06/01/2022,29.61475137,
826997,386,Ozone (O3),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2022,06/01/2022,35.53372839,
826995,386,Ozone (O3),Mean,ppb,CD,412,Jamaica and Hollis (CD12),Summer 2022,06/01/2022,34.63508331,
826324,375,Nitrogen dioxide (NO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2022,06/01/2022,10.62784989,
823385,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,Southwest Queens,Summer 2022,06/01/2022,6.186231641,
823193,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111,East Harlem (CD11),Summer 2022,06/01/2022,7.051746883,
823185,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211,Morris Park and Bronxdale (CD11),Summer 2022,06/01/2022,7.072485394,
823179,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209,Parkchester and Soundview (CD9),Summer 2022,06/01/2022,7.066304658,
823552,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2022,06/01/2022,6.410971092,
825930,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Summer 2022,06/01/2022,12.54223935,
823328,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Summer 2022,06/01/2022,5.831422172,
827058,386,Ozone (O3),Mean,ppb,UHF34,409,Southeast Queens,Summer 2022,06/01/2022,34.67347985,
823415,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Summer 2022,06/01/2022,5.821626343,
827052,386,Ozone (O3),Mean,ppb,UHF34,501502,Northern SI,Summer 2022,06/01/2022,34.57566992,
823427,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Summer 2022,06/01/2022,6.156469785,
827053,386,Ozone (O3),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2022,06/01/2022,33.72043048,
823310,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,High Bridge - Morrisania,Summer 2022,06/01/2022,7.075342639,
823217,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409,Southeast Queens,Summer 2022,06/01/2022,6.112324219,
827035,386,Ozone (O3),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2022,06/01/2022,32.82476154,
827024,386,Ozone (O3),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2022,06/01/2022,32.4542149,
823471,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,212,Williamsbridge and Baychester (CD12),Summer 2022,06/01/2022,7.104302709,
823182,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,210,Throgs Neck and Co-op City (CD10),Summer 2022,06/01/2022,6.92260039,
827047,386,Ozone (O3),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2022,06/01/2022,30.23342843,
823202,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108,Upper East Side (CD8),Summer 2022,06/01/2022,7.106722049,
825799,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Summer 2022,06/01/2022,7.847539245,
825921,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Summer 2022,06/01/2022,8.604527294,
827112,386,Ozone (O3),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2022,06/01/2022,33.40020401,
827054,386,Ozone (O3),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2022,06/01/2022,30.91303198,
827006,386,Ozone (O3),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Summer 2022,06/01/2022,33.60399471,
823196,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110,Central Harlem (CD10),Summer 2022,06/01/2022,7.118712172,
827005,386,Ozone (O3),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Summer 2022,06/01/2022,32.76581214,
827036,386,Ozone (O3),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2022,06/01/2022,31.85882124,
823501,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2022,06/01/2022,6.201439409,
827074,386,Ozone (O3),Mean,ppb,UHF34,206,Borough Park,Summer 2022,06/01/2022,35.18590991,
825897,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Summer 2022,06/01/2022,13.22276301,
825721,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2022,06/01/2022,16.59352898,
823528,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),Summer 2022,06/01/2022,7.017667827,
826336,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Summer 2022,06/01/2022,9.801305676,
825927,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Summer 2022,06/01/2022,10.13740916,
826339,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Summer 2022,06/01/2022,8.527088442,
823460,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,Willowbrook,Summer 2022,06/01/2022,5.932229923,
827128,386,Ozone (O3),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Summer 2022,06/01/2022,35.81921707,
827072,386,Ozone (O3),Mean,ppb,UHF34,208,Canarsie - Flatlands,Summer 2022,06/01/2022,36.11507607,
827131,386,Ozone (O3),Mean,ppb,UHF42,206,Borough Park,Summer 2022,06/01/2022,35.18590991,
827117,386,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2022,06/01/2022,31.19828422,
827116,386,Ozone (O3),Mean,ppb,UHF42,310,Lower Manhattan,Summer 2022,06/01/2022,30.28985712,
827064,386,Ozone (O3),Mean,ppb,UHF34,401,Long Island City - Astoria,Summer 2022,06/01/2022,32.93001894,
827108,386,Ozone (O3),Mean,ppb,UHF42,408,Jamaica,Summer 2022,06/01/2022,34.40762152,
827039,386,Ozone (O3),Mean,ppb,CD,110,Central Harlem (CD10),Summer 2022,06/01/2022,31.19724315,
827015,386,Ozone (O3),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2022,06/01/2022,34.84675553,
827027,386,Ozone (O3),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Summer 2022,06/01/2022,33.59165591,
825802,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Summer 2022,06/01/2022,10.61178834,
823403,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Summer 2022,06/01/2022,7.035453199,
827025,386,Ozone (O3),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Summer 2022,06/01/2022,31.77218377,
827143,386,Ozone (O3),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2022,06/01/2022,29.95390541,
827136,386,Ozone (O3),Mean,ppb,UHF42,201,Greenpoint,Summer 2022,06/01/2022,32.404022,
827003,386,Ozone (O3),Mean,ppb,CD,404,Elmhurst and Corona (CD4),Summer 2022,06/01/2022,34.0864271,
823161,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,Morrisania and Crotona (CD3),Summer 2022,06/01/2022,7.220292085,
827004,386,Ozone (O3),Mean,ppb,CD,403,Jackson Heights (CD3),Summer 2022,06/01/2022,34.19270054,
823492,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Summer 2022,06/01/2022,6.695717506,
823486,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Summer 2022,06/01/2022,6.343255361,
823173,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2022,06/01/2022,7.160723146,
827022,386,Ozone (O3),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Summer 2022,06/01/2022,33.15824793,
827034,386,Ozone (O3),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Summer 2022,06/01/2022,31.78021728,
823208,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2022,06/01/2022,7.688369004,
823430,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205,Sunset Park,Summer 2022,06/01/2022,6.69691987,
825876,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Summer 2022,06/01/2022,6.9878077,
823495,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2022,06/01/2022,6.622607531,
827144,386,Ozone (O3),Mean,ppb,Borough,5,Staten Island,Summer 2022,06/01/2022,35.26349246,
823519,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316,Brownsville (CD16),Summer 2022,06/01/2022,6.378015604,
827140,386,Ozone (O3),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Summer 2022,06/01/2022,33.2891319,
827133,386,Ozone (O3),Mean,ppb,UHF42,204,East New York,Summer 2022,06/01/2022,34.366186,
823388,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405,Ridgewood - Forest Hills,Summer 2022,06/01/2022,6.496026238,
823543,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Summer 2022,06/01/2022,6.386200991,
823489,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2022,06/01/2022,6.896060439,
823170,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,Belmont and East Tremont (CD6),Summer 2022,06/01/2022,7.222086973,
823373,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,305307,Upper East Side-Gramercy,Summer 2022,06/01/2022,7.50474789,
825852,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1,New York City,Summer 2022,06/01/2022,10.63421392,
827049,386,Ozone (O3),Mean,ppb,Citywide,1,New York City,Summer 2022,06/01/2022,34.07894297,
823241,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,Summer 2022,06/01/2022,7.223992797,
823370,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Summer 2022,06/01/2022,8.24066025,
823164,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Summer 2022,06/01/2022,7.059353902,
823406,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Summer 2022,06/01/2022,7.126410704,
823483,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304,Bushwick (CD4),Summer 2022,06/01/2022,6.849597538,
823155,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,Mott Haven and Melrose (CD1),Summer 2022,06/01/2022,7.163027195,
825924,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Summer 2022,06/01/2022,10.18747995,
823498,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2022,06/01/2022,6.2784112,
823439,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202,Downtown - Heights - Slope,Summer 2022,06/01/2022,6.911800513,
823409,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Summer 2022,06/01/2022,7.231879874,
823463,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Summer 2022,06/01/2022,5.924476631,
825793,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2022,06/01/2022,11.61930339,
823262,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,Summer 2022,06/01/2022,7.014746696,
826004,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Summer 2022,06/01/2022,13.14774864,
823454,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Summer 2022,06/01/2022,7.146132353,
823226,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Summer 2022,06/01/2022,6.28872517,
827073,386,Ozone (O3),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Summer 2022,06/01/2022,34.89698884,
825736,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Summer 2022,06/01/2022,12.95828058,
823436,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2022,06/01/2022,6.499405841,
823331,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,4,Queens,Summer 2022,06/01/2022,6.415143517,
823307,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Summer 2022,06/01/2022,7.222672542,
823334,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3,Manhattan,Summer 2022,06/01/2022,7.483450557,
823340,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,1,Bronx,Summer 2022,06/01/2022,7.094758673,
823316,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104,Pelham - Throgs Neck,Summer 2022,06/01/2022,7.005098509,
823286,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Summer 2022,06/01/2022,6.173406281,
823167,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Summer 2022,06/01/2022,7.122674797,
823223,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407,Southwest Queens,Summer 2022,06/01/2022,6.186049843,
823256,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Summer 2022,06/01/2022,8.340367159,
825813,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2022,06/01/2022,14.0495527,
823445,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,104,Pelham - Throgs Neck,Summer 2022,06/01/2022,7.005098509,
825715,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Summer 2022,06/01/2022,16.71264314,
827145,386,Ozone (O3),Mean,ppb,Borough,4,Queens,Summer 2022,06/01/2022,34.45706382,
827106,386,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2022,06/01/2022,37.50032276,
827102,386,Ozone (O3),Mean,ppb,UHF42,504,South Beach - Tottenville,Summer 2022,06/01/2022,36.0357734,
825961,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Summer 2022,06/01/2022,13.40817829,
825718,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2022,06/01/2022,13.86713279,
823412,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,211,Williamsburg - Bushwick,Summer 2022,06/01/2022,6.9921169,
823418,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,209,Bensonhurst - Bay Ridge,Summer 2022,06/01/2022,6.036921521,
826022,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Summer 2022,06/01/2022,12.44632642,
826028,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Summer 2022,06/01/2022,11.54096786,
823516,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),Summer 2022,06/01/2022,5.818567276,
826375,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2022,06/01/2022,10.59478216,
823474,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,Greenpoint and Williamsburg (CD1),Summer 2022,06/01/2022,7.217085847,
823510,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),Summer 2022,06/01/2022,5.809080731,
827009,386,Ozone (O3),Mean,ppb,CD,316,Brownsville (CD16),Summer 2022,06/01/2022,34.21756217,
827020,386,Ozone (O3),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2022,06/01/2022,34.60004805,
823531,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,Woodside and Sunnyside (CD2),Summer 2022,06/01/2022,7.248773602,
823346,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Summer 2022,06/01/2022,8.275614381,
825703,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2022,06/01/2022,10.73235998,
825742,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Summer 2022,06/01/2022,13.48842373,
825787,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Summer 2022,06/01/2022,11.9642793,
823433,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,204,East New York,Summer 2022,06/01/2022,6.401286506,
827137,386,Ozone (O3),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Summer 2022,06/01/2022,32.90099328,
825781,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,High Bridge - Morrisania,Summer 2022,06/01/2022,13.57753358,
823265,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303,East Harlem,Summer 2022,06/01/2022,7.035453199,
825858,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Summer 2022,06/01/2022,7.378723541,
827118,386,Ozone (O3),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2022,06/01/2022,30.29067016,
827129,386,Ozone (O3),Mean,ppb,UHF42,208,Canarsie - Flatlands,Summer 2022,06/01/2022,36.11507607,
823280,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,Summer 2022,06/01/2022,6.036921521,
825766,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204,East New York,Summer 2022,06/01/2022,10.9473018,
827138,386,Ozone (O3),Mean,ppb,UHF42,106,High Bridge - Morrisania,Summer 2022,06/01/2022,31.51181153,
825706,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Summer 2022,06/01/2022,11.04857139,
825760,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Summer 2022,06/01/2022,10.13740916,
